gene	t	p	model_p	fdr	variable
CSNK2B	2.8089867522588126	0.005419167342903975	0.026735586361207236	0.020736759588564805	is_metastasis
CSPG4	-0.7370060125168756	0.46189686922512263	5.409674544639897e-19	0.5967048301426104	is_metastasis
CSPP1	-2.1730358245486254	0.030835970926698725	1.237945672179597e-13	0.07796010475313082	is_metastasis
CSRNP1	0.9420429093068594	0.3471946633928097	0.8896940908358172	0.4851928589772835	is_metastasis
CSRNP2	-1.4764502302211164	0.141240118652342	6.398518773455073e-4	0.24916422730772977	is_metastasis
CSRNP3	-0.25062038163381273	0.8023394164859758	0.999999891427364	0.8661501988043097	is_metastasis
CSRP1	-1.3610863529191068	0.17486639457645953	1.7972049196904362e-10	0.2921336359938013	is_metastasis
CSRP2	1.6006210766739621	0.11088293071081608	0.36110356651437026	0.20799905207222547	is_metastasis
CST2	0.8258894991904406	0.40975344633325395	0.24682219771934585	0.5468026332317878	is_metastasis
CST3	0.7093645983849772	0.47884258703883964	6.377524280891115e-9	0.6116017484385722	is_metastasis
CST6	-2.8022859499852295	0.005522701394408857	0.09174109322367091	0.021024681501497184	is_metastasis
CST7	1.516310611632457	0.1308634392364624	1.557813953299091e-8	0.23520282888371927	is_metastasis
CSTA	3.2368020468263623	0.0013936046540470853	0.1854427434756308	0.007459324380267189	is_metastasis
CSTB	0.9415458430918674	0.347448631153808	0.016244664747039405	0.4853076141944573	is_metastasis
CSTF1	1.510296229310615	0.13238986474585104	0.002273328650690978	0.23719640784309312	is_metastasis
CSTF2T	3.9642600894747897	9.929406649622743e-5	0.049411026370581514	0.001075178081999027	is_metastasis
CSTF3	5.700523051662822	3.779480301784187e-8	1.8399170010535506e-4	3.982556855312889e-6	is_metastasis
CTAGE15	2.7297174571352194	0.006847305115312522	0.9966765020413113	0.02477985780552633	is_metastasis
CTAGE4	-0.281356595516014	0.7786989772543526	0.03732260417489865	0.8493062976112542	is_metastasis
CTAGE6	-2.085257767795111	0.03818885182344812	0.9126766740412778	0.0919094764816298	is_metastasis
CTAGE8	-0.48520444325299816	0.6280097912606316	0.1723223297535164	0.7354037363244418	is_metastasis
CTAGE9	-0.26742400869201577	0.7893909934677189	0.7372067172305837	0.8575874951991623	is_metastasis
CTBP1	-3.311461448210166	0.0010832552561980523	0.06944025714243628	0.006130486660327255	is_metastasis
CTBP1-AS	-3.418140285104164	7.499826179881414e-4	0.5252201341328423	0.004723351724349936	is_metastasis
CTBP2	-0.6639442508548836	0.5074149431635873	9.384834366837727e-5	0.6369187481082631	is_metastasis
CTBS	2.2517176985232616	0.0253188785625815	0.6376891065766472	0.06687290783831851	is_metastasis
CTC1	-4.212673282855519	3.670106395795111e-5	1.4996046141608346e-4	5.171846537787122e-4	is_metastasis
CTCF	0.6282765512418611	0.5304686061346608	0.4730452132351857	0.6571518440622399	is_metastasis
CTCFL	-4.367634061125127	1.9272586627400286e-5	0.010200738380328403	3.262936728763694e-4	is_metastasis
CTDNEP1	-3.1162395981157225	0.0020735659446969386	0.2156365665477199	0.010033842062755576	is_metastasis
CTDSP1	-3.5089500747380598	5.445513633291798e-4	0.17010909961886558	0.0037253223111472955	is_metastasis
CTDSP2	-1.0006189668885226	0.3181004598763801	0.034294690093077305	0.45572022052095035	is_metastasis
CTDSPL	-0.5010386202860457	0.6168403669743532	0.6159140483579381	0.7264208491808062	is_metastasis
CTDSPL2	3.1033990358652286	0.0021617173404618944	0.2941351662017617	0.010322437892229268	is_metastasis
CTF1	-0.48434311611300357	0.6286198695034872	3.2724549813063486e-6	0.7359960661185108	is_metastasis
CTH	0.7266149339128404	0.46822732678218837	6.831528434844979e-4	0.6018543335607192	is_metastasis
CTHRC1	0.8095975343539914	0.4190384209740804	0.014455170185372516	0.5561446098462275	is_metastasis
CTIF	-3.1406411645559276	0.0019151304172407202	1.9056714326858032e-5	0.00944521183773628	is_metastasis
CTLA4	0.03779439070539384	0.9698855806796022	4.731398453395695e-6	0.9810017477934084	is_metastasis
CTNNA1	2.216037733021797	0.027704089705625844	0.077246107669874	0.07186877579339278	is_metastasis
CTNNA3	-1.2635458187997475	0.20771836670490965	2.7720660984822003e-6	0.3324247237757366	is_metastasis
CTNNAL1	4.246345271109414	3.195563191163346e-5	0.09290710172055457	4.7001408603360883e-4	is_metastasis
CTNNB1	3.0495951082627473	0.0025699950808266594	1.0636107014597885e-7	0.011801083102852822	is_metastasis
CTNNBIP1	0.12477284563826725	0.9008162940236835	1.7806941509292333e-11	0.9364987536161398	is_metastasis
CTNNBL1	2.3305360278017213	0.02067510661158789	3.496367654374234e-7	0.05734286100090768	is_metastasis
CTNND1	-1.47366352549632	0.1419887312277126	3.621055928105492e-4	0.2501851339772844	is_metastasis
CTNS	-3.6045468968080656	3.8605801834319317e-4	0.5199278146742994	0.00288126102042373	is_metastasis
CTPS1	2.352753960346346	0.019509160987207057	0.3261003801003773	0.05509387062787272	is_metastasis
CTR9	3.448308416515401	6.748129707692569e-4	0.6446405897356817	0.004361844767688923	is_metastasis
CTRL	-1.8945914035096467	0.05944624638193002	0.9880517816278829	0.12871967472977333	is_metastasis
CTSA	0.7621797274921955	0.4467617506256889	8.383631935795804e-6	0.5823145854707746	is_metastasis
CTSB	0.7468373830630928	0.455951946010832	0.04835390418223216	0.5913512884791906	is_metastasis
CTSC	0.6171763428509378	0.537750898365658	1.2122392443583181e-5	0.6634989908527728	is_metastasis
CTSD	-1.1475340029072172	0.25239613034547037	0.20244832311032024	0.384946355635995	is_metastasis
CTSE	-1.0457404579952454	0.29681816302193637	0.1540685489896246	0.43430802713676075	is_metastasis
CTSF	0.5955335003615867	0.5520935331505092	0.05524126621989202	0.6764043980984981	is_metastasis
CTSG	-1.2536226971387736	0.21129775755921937	2.6820226565603024e-5	0.33674089579415095	is_metastasis
CTSH	-0.24657287454377805	0.8054666477369938	0.48427952569591054	0.8683149386201217	is_metastasis
CTSK	1.155096546881112	0.24929265744895773	4.9886303387070533e-8	0.3816145189916829	is_metastasis
CTSL	3.178595366146468	0.0016908021549348015	0.3496755063329807	0.008597092699920561	is_metastasis
CTSL3P	-0.009144881759998839	0.9927117542698526	5.826208119023926e-7	0.9951785566411302	is_metastasis
CTSLP2	-0.9789018156122438	0.32869403650386775	3.217859669166298e-4	0.46616711484879597	is_metastasis
CTSO	2.9761087430730573	0.0032426941751169396	0.9711727718378182	0.014069492805550338	is_metastasis
CTSS	2.3196473344065116	0.021268534083131264	2.042420403321068e-11	0.05850607856103905	is_metastasis
CTSV	0.5719046145001601	0.5679652228014037	0.999992245959694	0.6887974702358344	is_metastasis
CTSW	0.9973902040877075	0.31966103128629525	1.6888364978735565e-8	0.4567811654855366	is_metastasis
CTSZ	1.583557891314453	0.11471787154781059	3.8491214589228323e-4	0.21333021812920921	is_metastasis
CTTN	-0.754507447546393	0.45134418809896626	0.9658829061477031	0.5866145007324561	is_metastasis
CTTNBP2	0.24390639905173342	0.80752856693952	0.010811476229138788	0.8696745759427978	is_metastasis
CTTNBP2NL	0.46878630437211266	0.6396823932688229	0.701772309857074	0.7445034118822766	is_metastasis
CTU1	-1.304579755055208	0.19338677945827268	0.32062465087825326	0.31476902892804726	is_metastasis
CTU2	-1.4029244099107905	0.16203637748010133	0.3035584716403667	0.27615614363536883	is_metastasis
CTXN1	-1.504066782222154	0.1339854738479211	0.2796429623615076	0.23938692784166088	is_metastasis
CUBN	-1.1400040427041864	0.2555130686257027	0.9193255784888149	0.3885251485025762	is_metastasis
CUEDC1	-3.057929639903379	0.0025024202898705256	0.26784080444663166	0.011554667917910995	is_metastasis
CUEDC2	1.1253155675182605	0.2616704675822303	0.3539659439725334	0.3958841746770697	is_metastasis
CUL1	0.10927690499912338	0.9130815759972024	0.04126015640671632	0.9441060232191343	is_metastasis
CUL2	3.135897749234857	0.0019450237708706925	0.08260811987722297	0.009555747784460354	is_metastasis
CUL3	2.493087927743747	0.013394015965131702	0.301680077148791	0.04140181817593249	is_metastasis
CUL4A	1.337081837974237	0.18256437442772477	2.4110987770467344e-4	0.301216284987085	is_metastasis
CUL5	2.36377309886419	0.018952654862344893	0.48784130525209407	0.0538453695485533	is_metastasis
CUL7	-1.1707229704744897	0.24297668454670995	0.083474118516495735	0.37446308511237114	is_metastasis
CUL9	-1.2418137865936703	0.21562752576508296	7.117199654235444e-4	0.34228900098965387	is_metastasis
CUTA	1.819173086644518	0.07033688397150578	0.11350363670620665	0.1466691581244946	is_metastasis
CUTC	0.3349419613964243	0.7379851281985272	0.19903465139289211	0.8207585074167616	is_metastasis
CUX1	-2.377911602382082	0.018259108588544435	0.001062569829155382	0.05225346843742348	is_metastasis
CWC15	-0.22139382200865762	0.8249893078571644	5.595192507630017e-4	0.8817537678406754	is_metastasis
CWC22	-0.17033493964850568	0.8649018666653381	0.5454314277292138	0.9106074001051104	is_metastasis
CWC25	-3.0180479322626876	0.0028412703780804484	5.576085263852341e-4	0.012707867512985723	is_metastasis
CWC27	0.9422665049018688	0.34708045971123413	0.018531570723840707	0.4850812720105539	is_metastasis
CWF19L1	1.7507009103227407	0.08137874402839852	1.888786942522008e-7	0.1633358728757622	is_metastasis
CWF19L2	-3.6218400840081157	3.6249077919870093e-4	2.5466455163319817e-6	0.002752518622324388	is_metastasis
CX3CL1	-0.9129260488000788	0.36227179335365634	0.014391403037714084	0.4999294099055539	is_metastasis
CX3CR1	-1.4418650834749969	0.1507496326784243	0.15550545185725942	0.261464784844534	is_metastasis
CXADR	1.2893550926629163	0.1986164051558353	0.0017331124556566753	0.32161280284408195	is_metastasis
CXCL1	1.353259923088077	0.17734897841593317	0.9309359844420193	0.2951635520076587	is_metastasis
CXCL10	3.7261204024178545	2.46714098345299e-4	1.7986560275083418e-6	0.002076044736969977	is_metastasis
CXCL11	3.1035906105915614	0.00216037712808466	0.018973221966983804	0.010322437892229268	is_metastasis
CXCL12	0.40179489704080396	0.688221515359071	2.0303970084835296e-10	0.7827639370734384	is_metastasis
CXCL13	-0.18029767361415752	0.8570833569006194	6.662819983651435e-5	0.9046207952935228	is_metastasis
CXCL14	-2.8154064821550557	0.005309705556995528	0.8349468244843948	0.020406380638208182	is_metastasis
CXCL16	0.1219366757631892	0.9030594740018205	7.948199900732728e-4	0.9381464683662791	is_metastasis
CXCL2	-0.33048785103935363	0.7413430560211671	0.9264118904138783	0.823584889930675	is_metastasis
CXCL3	-0.8236533266633018	0.4110205256738533	0.5549778669077476	0.5480273675651377	is_metastasis
CXCL5	0.252506468086883	0.8008832513986687	0.14615544777230913	0.8652235279073605	is_metastasis
CXCL6	0.23181276756118405	0.8168969765568888	0.9890786609835007	0.8766214705109644	is_metastasis
CXCL8	1.5065516753137569	0.13334720773184475	0.03287094566498029	0.23857863319483627	is_metastasis
CXCL9	2.1675016032461842	0.03126046490233145	5.127313396181783e-8	0.07878732051240622	is_metastasis
CXCR2	-2.3144852100988134	0.02155504884370227	9.230808851428363e-7	0.05901828382258601	is_metastasis
CXCR2P1	2.947088657621044	0.003550230296453996	1.3394569100637685e-4	0.015017750684820377	is_metastasis
CXCR4	0.8953082398668675	0.37159204446462013	9.418973031692707e-7	0.5093563409222829	is_metastasis
CXCR5	-3.31355845807111	0.0010755481194013282	4.951120562343602e-4	0.00609559722592034	is_metastasis
CXCR6	1.0296879063161153	0.30427706405033245	2.013705236116106e-9	0.4416067575691946	is_metastasis
CXXC1	-2.711138890274112	0.007229723059659996	2.1096320085842973e-4	0.025811299520202058	is_metastasis
CXXC4	1.4444778912938798	0.15001448075515803	0.17132398684876712	0.2605417550138784	is_metastasis
CXXC5	-4.392262164670456	1.7369037975432067e-5	0.036585860767541126	3.054182020088428e-4	is_metastasis
CYB561	-1.6733294041823585	0.09567092293595998	4.603982722981977e-13	0.18563603570918716	is_metastasis
CYB561A3	2.046272899153066	0.041907996201007755	0.0931880659436377	0.0984266311307767	is_metastasis
CYB561D1	-0.42851305046528537	0.6686931095893378	0.7274375401558941	0.7670766680803842	is_metastasis
CYB561D2	2.5959747155360793	0.010061791261433728	0.18739766818629525	0.03312485255571094	is_metastasis
CYB5A	1.0418455747646154	0.29861652977926656	6.446861038820179e-4	0.43603571876765707	is_metastasis
CYB5B	11.61358096881437	1.1279402663392168e-24	8.660326912901954e-24	1.592651656070974e-20	is_metastasis
CYB5D1	-0.6041516328035534	0.5463710386234645	0.8209574281462482	0.6717247771322001	is_metastasis
CYB5D2	-3.1093190157503376	0.0021206551064031553	8.352480289801072e-4	0.010174532824469097	is_metastasis
CYB5R1	-1.0359635487702341	0.30134626654334723	0.9998392067617679	0.4388417165420857	is_metastasis
CYB5R2	-0.30826185892257046	0.7581721353149479	0.0035796878286010816	0.8365666492402015	is_metastasis
CYB5R3	-3.0322592482521653	0.0027159635836413337	1.1826273645954102e-6	0.012311566641867675	is_metastasis
CYB5R4	3.5381520429715376	4.906098696692675e-4	0.004889103821758324	0.003443047395492076	is_metastasis
CYB5RL	-2.3284349790277217	0.020788467824467468	0.005126722717567953	0.057566810292504544	is_metastasis
CYBA	0.8588243663277669	0.3913637742617002	0.304955502058367	0.5294679019426279	is_metastasis
CYBRD1	1.9647764791557798	0.05068749909659809	1.766088870102655e-7	0.11382116527416747	is_metastasis
CYC1	1.8439344587080377	0.0665253529256252	0.17442145189551428	0.1404092650687336	is_metastasis
CYCS	5.512309977486315	9.79089639068951e-8	1.1522893292348775e-8	7.810590793024626e-6	is_metastasis
CYCSP52	-1.8776473226884511	0.061740621466764456	0.9998185927831131	0.13260991407221084	is_metastasis
CYFIP1	4.4184541025644375	1.5542932902819277e-5	1.3138990247191813e-6	2.831822097907202e-4	is_metastasis
CYFIP2	-2.313819549340958	0.021592240339488242	0.022168942339627948	0.05908574294449108	is_metastasis
CYGB	-1.4814823381086937	0.13989604835221936	2.0961527622730593e-13	0.24734938676851206	is_metastasis
CYLD	3.3426587355826975	9.73734564910991e-4	5.791287450784375e-4	0.005681459527497187	is_metastasis
CYP17A1	7.922769200752862	1.1125285276155228e-13	8.40578246208062e-14	1.0957191253406423e-10	is_metastasis
CYP1A2	-3.6213888024764884	3.63088189754464e-4	0.5444930455508469	0.002752518622324388	is_metastasis
CYP1B1	-4.382650721111049	1.8089417582901633e-5	2.7682516022664558e-9	3.149476896061295e-4	is_metastasis
CYP1B1-AS1	-4.530553108186748	9.607670917922868e-6	0.006264152601871253	1.9950046082510428e-4	is_metastasis
CYP20A1	-2.337514930387806	0.020302448019687638	0.9631908213502058	0.056631877921372864	is_metastasis
CYP21A1P	3.036820818179523	0.002680870797408977	0.8387074341410611	0.012187985680662	is_metastasis
CYP21A2	8.325056540234302	9.105789036828744e-15	4.4488666539753637e-10	1.6026726546118824e-11	is_metastasis
CYP24A1	-1.7973706449929883	0.07363580730081311	2.228380855108622e-5	0.15163155885773386	is_metastasis
CYP26B1	-1.77349341939718	0.07751792892837221	0.35583649862149336	0.1576030462877776	is_metastasis
CYP27A1	-1.149660961271598	0.2515205538943497	0.20863737112389577	0.3839842384028779	is_metastasis
CYP2B7P	-2.3362295672929108	0.02037063717484451	0.6823199991585132	0.05674178919939566	is_metastasis
CYP2C8	-0.5412557995179175	0.5888740109675872	0.9987744712481357	0.7053101225602113	is_metastasis
CYP2C9	-1.3032866748790377	0.19382695260482594	0.005945021114293429	0.31519481409422345	is_metastasis
CYP2D6	-3.614359480953906	3.725141516048635e-4	9.6201134933985e-5	0.002806776852006762	is_metastasis
CYP2E1	0.3476568334164692	0.7284273122494567	0.6075613279229822	0.8129460677333487	is_metastasis
CYP2J2	0.16634599163956354	0.8680360769646078	0.189442095401312	0.91247043747025125	is_metastasis
CYP2R1	5.934048556040388	1.1253282235835981e-8	2.938236359195185e-6	1.6953818316245478e-6	is_metastasis
CYP2S1	-2.2651486794431794	0.024486319097548927	0.816611106726562	0.06521064233447582	is_metastasis
CYP2U1	1.7810957250774317	0.0762640800749235	0.9577840318978557	0.1556814819514124	is_metastasis
CYP39A1	0.5838510110110492	0.5599133011463783	8.137063445221063e-9	0.6823391795280689	is_metastasis
CYP3A5	-1.3399153426439112	0.18164274838925917	1.55646776337963e-5	0.30025703667248177	is_metastasis
CYP3A7	-1.4810607115433165	0.14000828262866444	0.156203102390942	0.24751087870530994	is_metastasis
CYP4A11	-0.8623557427301152	0.389435100770811	9.996945554033738e-7	0.5277181979734983	is_metastasis
CYP4F11	-3.4333921385156847	7.110518964105784e-4	0.16836601444713992	0.004532755204206487	is_metastasis
CYP4F12	-1.1692337155143857	0.2435633636837567	0.28414848407499366	0.3751672258135438	is_metastasis
CYP4F3	-2.0577898903418705	0.040778433696502706	0.8302518876557988	0.09657690100547102	is_metastasis
CYP4F35P	-2.0358836839780485	0.042949714890647465	0.3928987213014122	0.10010729188774219	is_metastasis
CYP4V2	-2.7692135728507865	0.0060944656974678485	4.336066735892337e-6	0.022717490931427144	is_metastasis
CYP4X1	-1.7763032997755823	0.07705253963244627	1.8078797762467746e-8	0.1568278000317537	is_metastasis
CYP51A1	8.166621502052935	2.3815341698756543e-14	1.2963189935726944e-9	2.8022718732203534e-11	is_metastasis
CYP7B1	-3.2542502794534522	0.0013144486791390006	0.0015169276677381267	0.007127397471803917	is_metastasis
CYP8B1	-1.2744386450701726	0.2038403968115411	0.0015608463719714461	0.32777888657088716	is_metastasis
CYS1	-3.594844724392015	3.9990397130176326e-4	0.1286151327125328	0.002947100247797963	is_metastasis
CYSLTR2	2.1124793138525537	0.035762681850532545	1.0804354890524929e-4	0.08707864592680109	is_metastasis
CYSTM1	-0.6318672572056185	0.5281237602606831	1.6311947804920375e-7	0.6552818536802149	is_metastasis
CYTH1	-2.0387321533133576	0.04266193124407787	8.904431951519274e-17	0.09961740849452282	is_metastasis
CYTH2	-0.30930242333160707	0.7573815896981502	0.11450898794063524	0.8360744309700477	is_metastasis
CYTH3	0.29034036338365943	0.77182689158977	3.3948935780483173e-7	0.8444917499431531	is_metastasis
CYTH4	-1.0337823437104352	0.3023627613472935	2.3855708501697744e-17	0.43988799313754245	is_metastasis
CYTIP	-1.5522693637988514	0.12202219408707315	7.757887555998995e-16	0.22349894675178011	is_metastasis
CYTL1	-1.6120967150303205	0.10836160325821032	0.999202261436788	0.20440729248563086	is_metastasis
CYYR1	3.060744899011744	0.0024799670127763672	2.7345997631813048e-11	0.011473504004063665	is_metastasis
D2HGDH	-2.673508529283593	0.008063981798831108	0.8635106803379116	0.027921388670793343	is_metastasis
DAAM1	0.277988948454555	0.7812795689509687	1.8006056991880751e-7	0.851274597853822	is_metastasis
DAAM2	-1.5328060175142753	0.12674747030565117	3.747930943905492e-20	0.22962205295301444	is_metastasis
DAB2	-0.7276921791494766	0.4675688076437886	0.34970553177960817	0.6013592825703361	is_metastasis
DAB2IP	-3.3552966834140694	9.323795200182298e-4	6.215248313948881e-22	0.005525698002416808	is_metastasis
DACH1	-1.5387054933829392	0.12530029811351623	0.6339872836217434	0.22781872384275678	is_metastasis
DACT1	1.3295734157665364	0.18502343791997627	4.655648792479281e-7	0.3046328059036923	is_metastasis
DACT2	-1.5437345839168615	0.12407690155828796	0.9999999998463825	0.22616778783174668	is_metastasis
DACT3	-2.6096663946433876	0.009679585686913886	7.189978576457728e-8	0.032136315518275116	is_metastasis
DAD1	2.640318239347684	0.008870776907737481	3.276865195240833e-4	0.03011808213372323	is_metastasis
DAG1	-1.9786410055258796	0.04909267294383834	0.9134541104800817	0.11086433785422523	is_metastasis
DAGLA	-4.203064707962931	3.8174259472643076e-5	9.441161727909659e-4	5.336837066868517e-4	is_metastasis
DAGLB	-0.4750675586938275	0.6352058646326012	0.3117164965878185	0.740854722538593	is_metastasis
DALRD3	-1.1580926873787918	0.2480705761967049	7.936835603340258e-14	0.3799909455302097	is_metastasis
DAND5	-2.8700152402024033	0.004501120959300486	0.44456066864263033	0.01792830125396978	is_metastasis
DAO	-1.7833885998992272	0.07590162419193663	0.025333901322361786	0.15524656763156414	is_metastasis
DAP	-3.028226331134722	0.002750996682839934	0.0043882240315310595	0.0124156212366384	is_metastasis
DAP3	-0.16940758304962542	0.8656303235861885	5.408286509611281e-4	0.910850299503464	is_metastasis
DAPK1	3.322455960790849	0.0010434116872949219	1.8716199134219045e-10	0.0059696000910066035	is_metastasis
DAPK2	-2.6149847300802476	0.009534672134260775	2.5936775993262985e-8	0.03175974770836569	is_metastasis
DAPK3	-0.8425611430758585	0.4003807412434919	0.31230933753943085	0.5381867948493735	is_metastasis
DAPL1	2.908433474208844	0.004001380274755361	0.41579225426305705	0.016429046083031612	is_metastasis
DAPP1	-0.9408051250666585	0.34782730947219376	1.662464667273981e-10	0.4854523682660251	is_metastasis
DARS2	2.532099262211961	0.012029603735653165	2.7342727291565504e-12	0.038101840454783015	is_metastasis
DAXX	2.202317092289164	0.02875772907626823	9.585896022481864e-4	0.07389611183929161	is_metastasis
DAZAP1	1.5090004587893704	0.13272053674252934	0.6315882861905571	0.23766822812993207	is_metastasis
DAZAP2	3.401161338502667	7.956616240882231e-4	0.14726889991257647	0.004925977600118257	is_metastasis
DBF4	4.540852485653522	9.18810887691397e-6	7.329940113965843e-6	1.9277280437150857e-4	is_metastasis
DBF4B	-2.557872726890757	0.01121957941006523	0.0812127034619461	0.03611957621297789	is_metastasis
DBH-AS1	-2.9360734648022855	0.0036737955071922536	0.009453543419535495	0.01540659119737292	is_metastasis
DBI	1.6862865500390227	0.09314541744052623	1.1354867359397018e-13	0.1815088730693114	is_metastasis
DBN1	-2.407055540948479	0.016899702846805097	0.007381591148329636	0.0492023524193603	is_metastasis
DBNDD1	-0.23002329886240427	0.8182854747236348	2.4834042310855106e-15	0.8773113821638361	is_metastasis
DBNDD2	-1.9708836147705302	0.049979694011852274	1.7825496499491165e-4	0.1124463479042948	is_metastasis
DBNL	-1.0943967077357735	0.2749670082890498	0.002870678437608241	0.41032912249433345	is_metastasis
DBP	-2.5930557069254716	0.010145005064170858	0.5382213505257056	0.03335214703285041	is_metastasis
DBR1	3.5167069739770698	5.297043885719124e-4	0.12482300328903548	0.0036485004715294646	is_metastasis
DBT	0.21958751511776328	0.8263941878352318	0.20390163660907132	0.8827875572880521	is_metastasis
DCAF10	-0.13847394980215508	0.8899913815027567	1.9754455371820686e-4	0.9294192964143868	is_metastasis
DCAF11	1.3123425322499265	0.19075980708264761	3.813304202864296e-9	0.31149860946073604	is_metastasis
DCAF12	5.283802573134678	3.0166111907647876e-7	2.319923167698873e-12	1.7456782792458526e-5	is_metastasis
DCAF13	3.3999756449662097	7.989467330331678e-4	9.957767722115464e-9	0.004939197841693665	is_metastasis
DCAF13P3	-3.830611575212332	1.6637341708690737e-4	0.22681937853097325	0.0015713663205800216	is_metastasis
DCAF15	-0.8646416826989232	0.3881687993851022	0.8863420563335026	0.5265075357653836	is_metastasis
DCAF16	-1.433077803968382	0.15324235467533132	0.07849667309577407	0.2648448039186877	is_metastasis
DCAF17	1.3201845520519566	0.1881329664528662	3.983977693306923e-8	0.3083403125198403	is_metastasis
DCAF4	1.0632664918926231	0.288865068205541	0.09924087198590863	0.4260261920892248	is_metastasis
DCAF5	-4.102589602307068	5.7373157885239646e-5	1.9751778870366786e-23	7.298279183239494e-4	is_metastasis
DCAF6	1.4956335518898944	0.13616936961830192	4.0678150468688024e-10	0.24218560259609814	is_metastasis
DCAF7	0.6457843469052414	0.5190859659297749	0.5041314181919155	0.647710660916262	is_metastasis
DCAF8	-3.425155518440277	7.318349042576249e-4	8.026437164849387e-9	0.004633927130710325	is_metastasis
DCAKD	-0.45292421268090327	0.6510456518390104	0.5798712822681458	0.7530732042243653	is_metastasis
DCBLD1	0.8527178178359426	0.3947348358180439	4.426024490695577e-4	0.5325997020306527	is_metastasis
DCBLD2	-1.281851360990474	0.2012318888234914	6.92353894262807e-5	0.3245823932131253	is_metastasis
DCDC1	-2.489725741732903	0.01351781813140086	1.9603665068377246e-6	0.04166592272765338	is_metastasis
DCDC2	0.8397384855377205	0.40195843840964063	0.01051999096336869	0.5395107557361336	is_metastasis
DCDC2B	-3.182874163334858	0.0016670997733775588	0.7666067272804085	0.008502481762123303	is_metastasis
DCHS1	0.08590349277489365	0.9316205599724245	8.354697976299681e-15	0.9552307244797499	is_metastasis
DCHS2	-3.7653542767613226	2.1299791153619676e-4	6.926756215517613e-22	0.0018761887154654388	is_metastasis
DCK	5.072258481842851	8.292205225220243e-7	0.004970976554568928	3.495102620301786e-5	is_metastasis
DCLK1	1.6120071610897173	0.10838110093278941	0.0016114256291007562	0.20440729248563086	is_metastasis
DCLK2	-4.368488739720891	1.9203300426278112e-5	9.440161366474934e-5	3.262936728763694e-4	is_metastasis
DCLRE1A	4.317279643547683	2.3805794385566e-5	1.1992747509115975e-5	3.811086357417143e-4	is_metastasis
DCLRE1B	2.6654760054850013	0.008252926148329079	5.653850522246614e-7	0.02845416288406021	is_metastasis
DCLRE1C	0.09870397465330653	0.9214623784013317	0.3307358978692783	0.9490881014681454	is_metastasis
DCN	1.633738268441249	0.10373115980631252	8.430006388333101e-7	0.1976898335085886	is_metastasis
DCP1A	-0.7758822782626157	0.43864426881489527	9.603122077344574e-4	0.5740182646586025	is_metastasis
DCP1B	0.6012171250685355	0.5483087720060236	0.05485605817046822	0.6732863606161451	is_metastasis
DCP2	2.4399063772530893	0.015475291124329646	0.9993929576654803	0.04600233908958623	is_metastasis
DCPS	0.6460340676461904	0.5189245340209943	0.8899791137714543	0.6476162662448384	is_metastasis
DCSTAMP	-0.6387162011512713	0.523665970450415	0.9799597021034366	0.6515778508685705	is_metastasis
DCTD	2.8232102873557023	0.005186590383286658	0.15749565194005305	0.020053301262871744	is_metastasis
DCTN1	-1.999326379449791	0.04679218981065695	0.49443561984161855	0.10704888530889115	is_metastasis
DCTN2	1.7615334744201567	0.07952466201638084	4.657901599806562e-9	0.16063439871244553	is_metastasis
DCTN3	3.9896033303855427	8.989801194293117e-5	0.34337602582280174	0.001005035572948684	is_metastasis
DCTN4	2.1906501005530252	0.02951789531049422	1.4163297343080265e-6	0.0753421333666266	is_metastasis
DCTN5	2.7296925705991395	0.006847804897816129	0.9824183569331842	0.02477985780552633	is_metastasis
DCTN6	4.9599546588164944	1.4011913954813236e-6	2.6106640333884546e-4	5.165750001095637e-5	is_metastasis
DCTPP1	3.14486643487365	0.0018888607322360953	2.7644062184013255e-6	0.009338485132763889	is_metastasis
DCUN1D1	3.2187773374982833	0.0014800055951341628	1.3564962156542573e-6	0.007803677245852407	is_metastasis
DCUN1D2	-3.089577185583407	0.0022604615864545447	0.8467101314621435	0.010685543220869826	is_metastasis
DCUN1D3	1.4339405964749776	0.15299621435574562	0.9223365685977132	0.2646137367348271	is_metastasis
DCUN1D5	1.854612826197755	0.06497760605192524	0.013335683290558245	0.1378106483554393	is_metastasis
DDA1	0.6524213468563701	0.5148043697841865	0.001828489795841693	0.6439953621031014	is_metastasis
DDAH1	0.5438405045408723	0.587096970308758	0.004078490871610798	0.7038757049376743	is_metastasis
DDAH2	-0.46828034836133686	0.6400498459924959	0.03201960777397307	0.7446633550913824	is_metastasis
DDB1	3.700977779770491	2.7090643653007886e-4	0.004342368291844542	0.002227610072846645	is_metastasis
DDB2	2.403616287303166	0.01705533005620978	0.17484876168607388	0.049480431558184115	is_metastasis
DDC	0.5075932426789104	0.6122425357793935	0.005663551487772806	0.723298578079404	is_metastasis
DDHD1	-0.18068421896437867	0.8567802847028123	1.1904716644603289e-14	0.9043685146149143	is_metastasis
DDHD2	3.6582617520572063	3.178312231059463e-4	8.243846256721985e-5	0.0024918250251282407	is_metastasis
DDI1	-0.6133929502487543	0.5402444921837989	0.39545081074241334	0.6659321021069612	is_metastasis
DDI2	-5.040803033978894	9.612971525885973e-7	2.077307189877256e-9	3.900435573146837e-5	is_metastasis
DDIT3	-1.3571859527609356	0.1761065669235169	0.008815952202135687	0.2935802508807625	is_metastasis
